Labor inputs by ag tech
scenario,region,subsector,technology,input,sector,1990,2005,2015,2020,2035,2050,2065,2080,2095,Units,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Hong,NutsSeeds_Hong_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,1.40425E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_HuangHeR,NutsSeeds_HuangHeR_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.108634,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_HuangHeR,NutsSeeds_HuangHeR_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.0800843,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_HuangHeR,NutsSeeds_HuangHeR_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.0705395,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_HuangHeR,NutsSeeds_HuangHeR_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.0494623,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_IrrawaddyR,NutsSeeds_IrrawaddyR_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.00126943,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_IrrawaddyR,NutsSeeds_IrrawaddyR_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,9.35827E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_IrrawaddyR,NutsSeeds_IrrawaddyR_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,3.08098E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_IrrawaddyR,NutsSeeds_IrrawaddyR_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,2.16039E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_LBalkash,NutsSeeds_LBalkash_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,7.00466E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_LBalkash,NutsSeeds_LBalkash_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,5.16381E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Mekong,NutsSeeds_Mekong_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.00155424,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Mekong,NutsSeeds_Mekong_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.00114578,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Mekong,NutsSeeds_Mekong_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,1.38783E-7,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Mekong,NutsSeeds_Mekong_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,8.75832E-8,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_ObR,NutsSeeds_ObR_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,8.80679E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_ObR,NutsSeeds_ObR_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,6.49233E-6,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_RusCstSE,NutsSeeds_RusCstSE_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,1.14244E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_RusCstSE,NutsSeeds_RusCstSE_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,8.42199E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_SChinaSea,NutsSeeds_SChinaSea_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.0157836,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_SChinaSea,NutsSeeds_SChinaSea_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.0116356,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_SChinaSea,NutsSeeds_SChinaSea_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.0603167,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_SChinaSea,NutsSeeds_SChinaSea_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.0422941,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Salween,NutsSeeds_Salween_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,6.66544E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Salween,NutsSeeds_Salween_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,4.91373E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Tarim,NutsSeeds_Tarim_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,3.81084E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Tarim,NutsSeeds_Tarim_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,2.81034E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_XunJiang,NutsSeeds_XunJiang_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.0476783,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_XunJiang,NutsSeeds_XunJiang_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.0351482,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_XunJiang,NutsSeeds_XunJiang_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.128027,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_XunJiang,NutsSeeds_XunJiang_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.0897727,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Yangtze,NutsSeeds_Yangtze_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.487326,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Yangtze,NutsSeeds_Yangtze_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.359255,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Yangtze,NutsSeeds_Yangtze_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.550484,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_Yangtze,NutsSeeds_Yangtze_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.386,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_ZiyaHe,NutsSeeds_ZiyaHe_IRR_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.186299,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_ZiyaHe,NutsSeeds_ZiyaHe_IRR_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.137339,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_ZiyaHe,NutsSeeds_ZiyaHe_RFD_hi,Labor_Ag,NutsSeeds,0.0,0.0,0.258594,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,NutsSeeds_ZiyaHe,NutsSeeds_ZiyaHe_RFD_lo,Labor_Ag,NutsSeeds,0.0,0.0,0.181326,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_AmurR,OilCropTree_AmurR_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,0.00501473,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_AmurR,OilCropTree_AmurR_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,0.00369754,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_AmurR,OilCropTree_AmurR_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,0.0188655,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_AmurR,OilCropTree_AmurR_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,0.0132298,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_BoHai,OilCropTree_BoHai_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,0.00137099,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_BoHai,OilCropTree_BoHai_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,0.00101089,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_BoHai,OilCropTree_BoHai_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,0.0102329,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_BoHai,OilCropTree_BoHai_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,0.00717598,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ChinaCst,OilCropTree_ChinaCst_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,0.00267571,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ChinaCst,OilCropTree_ChinaCst_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,0.00197291,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ChinaCst,OilCropTree_ChinaCst_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,0.0165148,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ChinaCst,OilCropTree_ChinaCst_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,0.0115813,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_GangesR,OilCropTree_GangesR_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,8.52692E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_GangesR,OilCropTree_GangesR_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,6.28785E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_GangesR,OilCropTree_GangesR_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,6.83303E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_GangesR,OilCropTree_GangesR_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,4.79118E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Gobi,OilCropTree_Gobi_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,0.00134311,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Gobi,OilCropTree_Gobi_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,9.90321E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Gobi,OilCropTree_Gobi_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,0.00216596,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Gobi,OilCropTree_Gobi_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,0.00151893,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Hainan,OilCropTree_Hainan_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,1.82465E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Hainan,OilCropTree_Hainan_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,1.34475E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Hainan,OilCropTree_Hainan_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,8.95242E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Hainan,OilCropTree_Hainan_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,6.27805E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Hong,OilCropTree_Hong_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,1.95353E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Hong,OilCropTree_Hong_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,1.44047E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Hong,OilCropTree_Hong_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,0.00108452,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Hong,OilCropTree_Hong_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,7.60533E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_HuangHeR,OilCropTree_HuangHeR_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,0.0028638,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_HuangHeR,OilCropTree_HuangHeR_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,0.00211158,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_HuangHeR,OilCropTree_HuangHeR_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,0.0209865,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_HuangHeR,OilCropTree_HuangHeR_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,0.0147171,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_IrrawaddyR,OilCropTree_IrrawaddyR_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,8.67338E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_IrrawaddyR,OilCropTree_IrrawaddyR_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,6.39647E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_IrrawaddyR,OilCropTree_IrrawaddyR_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,2.10447E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_IrrawaddyR,OilCropTree_IrrawaddyR_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,1.4758E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_LBalkash,OilCropTree_LBalkash_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,6.6002E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_LBalkash,OilCropTree_LBalkash_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,4.86657E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_LBalkash,OilCropTree_LBalkash_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,1.5744E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_LBalkash,OilCropTree_LBalkash_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,1.10402E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Mekong,OilCropTree_Mekong_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,1.29204E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Mekong,OilCropTree_Mekong_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,9.52733E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Mekong,OilCropTree_Mekong_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,9.8699E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Mekong,OilCropTree_Mekong_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,6.92138E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ObR,OilCropTree_ObR_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,1.91957E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ObR,OilCropTree_ObR_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,1.4155E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ObR,OilCropTree_ObR_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,8.68844E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ObR,OilCropTree_ObR_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,6.09292E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_RusCstSE,OilCropTree_RusCstSE_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,5.48053E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_RusCstSE,OilCropTree_RusCstSE_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,4.04163E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_RusCstSE,OilCropTree_RusCstSE_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,2.37034E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_RusCstSE,OilCropTree_RusCstSE_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,1.6623E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_SChinaSea,OilCropTree_SChinaSea_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,2.56051E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_SChinaSea,OilCropTree_SChinaSea_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,1.88796E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_SChinaSea,OilCropTree_SChinaSea_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,0.00177527,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_SChinaSea,OilCropTree_SChinaSea_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,0.00124494,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Salween,OilCropTree_Salween_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,6.29388E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Salween,OilCropTree_Salween_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,4.64071E-5,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Salween,OilCropTree_Salween_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,4.12943E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Salween,OilCropTree_Salween_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,2.89578E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Tarim,OilCropTree_Tarim_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,0.00311957,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Tarim,OilCropTree_Tarim_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,0.00230017,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Tarim,OilCropTree_Tarim_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,1.85208E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Tarim,OilCropTree_Tarim_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,1.2988E-4,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_XunJiang,OilCropTree_XunJiang_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,0.00137033,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_XunJiang,OilCropTree_XunJiang_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,0.0010104,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_XunJiang,OilCropTree_XunJiang_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,0.00733783,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_XunJiang,OilCropTree_XunJiang_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,0.00514578,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Yangtze,OilCropTree_Yangtze_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,0.0116778,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Yangtze,OilCropTree_Yangtze_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,0.00861049,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Yangtze,OilCropTree_Yangtze_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,0.0496793,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_Yangtze,OilCropTree_Yangtze_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,0.0348385,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ZiyaHe,OilCropTree_ZiyaHe_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,0.00271713,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ZiyaHe,OilCropTree_ZiyaHe_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,0.00200345,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ZiyaHe,OilCropTree_ZiyaHe_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,0.0172108,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCropTree_ZiyaHe,OilCropTree_ZiyaHe_RFD_lo,Labor_Ag,OilCrop,0.0,0.0,0.0120694,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCrop_AmurR,OilCrop_AmurR_IRR_hi,Labor_Ag,OilCrop,0.0,0.0,0.0133852,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCrop_AmurR,OilCrop_AmurR_IRR_lo,Labor_Ag,OilCrop,0.0,0.0,0.00986939,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
"Reference,date=2024-12-2T14:54:18-08:00",China,OilCrop_AmurR,OilCrop_AmurR_RFD_hi,Labor_Ag,OilCrop,0.0,0.0,0.0750317,0.0,0.0,0.0,0.0,0.0,0.0,mpl,
